link_stub,rank,movie_title,lifetime_gross,max_theaters,opening_weekend,opening_theathers,release_date_x,distributor_x,domestic_total_gross,international_total_gross,worldwide_total_gross,domestic_opening,budget,release_date_y,runtime,distributor_y,genres,rating
/title/tt0236348/?ref_=bo_ge_table_43,743,Josie and the Pussycats,"$14,271,015","2,558","$4,562,455","2,556","Apr 11, 2001","Universal Pictures

",14271015,595000,14866015,4562455,39000000,2001-04-11,98.0,Universal Pictures,"Comedy, Music",PG-13
/title/tt0113492/?ref_=bo_ge_table_33,533,Judge Dredd,"$34,693,481","2,204","$12,291,536","2,204","Jun 30, 1995","Walt Disney Studios Motion Pictures

",34693481,78800000,113493481,12291536,90000000,1995-06-30,96.0,Walt Disney Studios Motion Pictures,"Action, Crime, Sci-Fi, Thriller",R
/title/tt7549996/?ref_=bo_ge_table_19,619,Judy,"$24,313,888","1,627","$2,916,548",461,"Sep 27, 2019","Roadside Attractions

",24313888,21387992,45987812,2916548,0,2019-09-27,118.0,Roadside Attractions,"Biography, Drama, Romance",PG-13
/title/tt1547230/?ref_=bo_ge_table_34,734,Judy Moody and the Not Bummer Summer,"$15,013,650","2,524","$6,076,859","2,524","Jun 10, 2011","Relativity Media

",15013650,677990,15691640,6076859,20000000,2011-06-10,93.0,Relativity Media,"Comedy, Family",PG
/title/tt0113497/?ref_=bo_ge_table_30,230,Jumanji,"$100,475,249","2,530","$11,084,370","2,487","Dec 15, 1995","Sony Pictures Entertainment (SPE)

",100499940,162322000,262821940,11084370,65000000,1995-12-15,104.0,Sony Pictures Entertainment (SPE),"Adventure, Comedy, Family, Fantasy",PG
/title/tt0489099/?ref_=bo_ge_table_79,279,Jumper,"$80,172,128","3,430","$27,354,808","3,428","Feb 14, 2008","Twentieth Century Fox

",80172128,144959985,225132113,27354808,85000000,2008-02-13,88.0,Twentieth Century Fox,"Action, Adventure, Sci-Fi, Thriller",PG-13
/title/tt0119432/?ref_=bo_ge_table_67,367,Jungle 2 Jungle,"$59,927,618","2,340","$12,812,047","2,316","Mar 7, 1997","Walt Disney Studios Motion Pictures

",59927618,59927618,0,12812047,0,1997-03-07,105.0,Walt Disney Studios Motion Pictures,"Comedy, Family",PG
/title/tt0107290/?ref_=bo_ge_table_25,25,Jurassic Park,"$357,067,947","2,566","$47,026,828","2,404","Jun 11, 1993","Universal Pictures

",404214720,695213583,1099428303,47026828,63000000,1993-06-11,127.0,Universal Pictures,"Action, Adventure, Sci-Fi, Thriller",PG-13
/title/tt1564367/?ref_=bo_ge_table_15,215,Just Go with It,"$103,028,109","3,548","$30,514,732","3,548","Feb 11, 2011","Sony Pictures Entertainment (SPE)

",103028109,111917482,214945591,30514732,80000000,2011-02-09,117.0,Sony Pictures Entertainment (SPE),"Comedy, Romance",PG-13
/title/tt0189192/?ref_=bo_ge_table_54,854,Just Visiting,"$4,781,539","1,590","$2,272,489","1,590","Apr 6, 2001","Walt Disney Studios Motion Pictures

",4781539,11395193,16176732,2272489,35000000,2001-04-06,88.0,Walt Disney Studios Motion Pictures,"Adventure, Comedy, Fantasy",PG-13
/title/tt0974015/?ref_=bo_ge_table_71,71,Justice League,"$229,024,295","4,051","$93,842,239","4,051","Nov 17, 2017","Warner Bros.

",229024295,428902692,657926987,93842239,0,2017-10-17,,Warner Bros.,"Action, Adventure, Fantasy, Sci-Fi",PG-13
/title/tt0116768/?ref_=bo_ge_table_80,880,Kids in the Hall: Brain Candy,"$2,654,308",413,"$770,280",163,"Apr 12, 1996","Paramount Pictures

",2654308,2654308,0,770280,0,1996-04-12,89.0,Paramount Pictures,Comedy,R
/title/tt0360717/?ref_=bo_ge_table_79,79,King Kong,"$218,080,025","3,627","$50,130,145","3,568","Dec 14, 2005","Universal Pictures

",218080025,338826353,556906378,50130145,207000000,2005-12-14,187.0,Universal Pictures,"Action, Adventure, Drama, Romance",PG-13
/title/tt0091344/?ref_=bo_ge_table_57,857,King Kong Lives,"$4,711,220","1,105","$1,172,942","1,105","Dec 19, 1986","De Laurentiis Entertainment Group (DEG)

",4711220,4711220,0,1172942,0,1986-12-19,105.0,De Laurentiis Entertainment Group (DEG),"Action, Adventure",
/title/tt5595168/?ref_=bo_ge_table_35,935,Kingsglaive: Final Fantasy XV,"$269,980",26,"$119,801",24,"Aug 19, 2016","Vertical Entertainment

",269980,5455502,5725482,119801,0,2016-07-09,110.0,Vertical Entertainment,"Action, Adventure, Animation, Fantasy, Sci-Fi",PG-13
/title/tt4649466/?ref_=bo_ge_table_34,234,Kingsman: The Golden Circle,"$100,229,647","4,038","$39,023,010","4,003","Sep 22, 2017","Twentieth Century Fox

",100234838,310667824,410902662,39023010,104000000,2017-09-20,141.0,Twentieth Century Fox,"Action, Adventure, Comedy, Crime, Thriller",R
/title/tt2802144/?ref_=bo_ge_table_71,171,Kingsman: The Secret Service,"$128,261,724","3,282","$36,206,331","3,204","Feb 13, 2015","Twentieth Century Fox

",128261724,286089822,414351546,36206331,81000000,2015-01-30,129.0,Twentieth Century Fox,"Action, Adventure, Comedy, Thriller",R
/title/tt0457400/?ref_=bo_ge_table_32,432,Land of the Lost,"$49,438,370","3,534","$18,837,350","3,521","Jun 5, 2009","Universal Pictures

",49438370,19339184,68777554,18837350,100000000,2009-06-04,102.0,Universal Pictures,"Action, Adventure, Comedy, Sci-Fi",PG-13
/title/tt0325703/?ref_=bo_ge_table_44,344,Lara Croft Tomb Raider: The Cradle of Life,"$65,660,196","3,222","$21,783,641","3,222","Jul 25, 2003","Paramount Pictures

",65660196,94439026,160099222,21783641,95000000,2003-07-24,117.0,Paramount Pictures,"Action, Adventure, Fantasy",PG-13
/title/tt0146316/?ref_=bo_ge_table_61,161,Lara Croft: Tomb Raider,"$131,168,070","3,349","$47,735,743","3,308","Jun 15, 2001","Paramount Pictures

",131168070,143535270,274703340,47735743,115000000,2001-06-15,100.0,Paramount Pictures,"Action, Adventure, Fantasy, Thriller",PG-13
/title/tt0110305/?ref_=bo_ge_table_89,789,Lassie,"$9,979,683","1,785","$3,201,843","1,785","Jul 22, 1994","Paramount Pictures

",9979683,9979683,0,3201843,0,1994-07-22,94.0,Paramount Pictures,"Adventure, Family",PG
/title/tt0408985/?ref_=bo_ge_table_10,510,Last Holiday,"$38,399,961","2,514","$12,806,188","2,514","Jan 13, 2006","Paramount Pictures

",38399961,5051885,43451846,12806188,45000000,2006-01-13,112.0,Paramount Pictures,"Comedy, Romance",PG-13
/title/tt0116830/?ref_=bo_ge_table_100,700,Last Man Standing,"$18,115,927","2,579","$7,010,333","2,561","Sep 20, 1996","New Line Cinema

",18115927,29151074,47267001,7010333,67000000,1996-09-20,101.0,New Line Cinema,"Action, Crime, Drama, Thriller",R
/title/tt0119509/?ref_=bo_ge_table_79,779,Leave It to Beaver,"$10,925,060","1,885","$3,252,450","1,880","Aug 22, 1997","Universal Pictures

",10925060,10925060,0,3252450,15000000,1997-08-22,84.0,Universal Pictures,"Comedy, Family",PG
/title/tt1228987/?ref_=bo_ge_table_67,767,Let Me In,"$12,134,935","2,042","$5,147,479","2,020","Oct 1, 2010","Overture Films

",12134935,14958657,27093592,5147479,20000000,2010-10-01,116.0,Overture Films,"Drama, Fantasy, Horror, Mystery, Thriller",R
/title/tt0089489/?ref_=bo_ge_table_72,772,Lifeforce,"$11,603,545","1,526","$4,209,136","1,526","Jun 21, 1985","TriStar Pictures

",11603545,11603545,0,4209136,0,1985-06-21,101.0,TriStar Pictures,"Action, Horror, Mystery, Romance, Sci-Fi, Thriller",
/title/tt0081063/?ref_=bo_ge_table_33,833,Little Miss Marker,"$6,321,392",472,"$853,173",472,"Mar 21, 1980","Universal Pictures

",6321392,6321392,0,853173,0,1980-03-21,103.0,Universal Pictures,"Comedy, Drama, Romance",
/title/tt0104740/?ref_=bo_ge_table_3,903,Little Nemo: Adventures in Slumberland,"$1,368,000",579,"$407,695",579,"Aug 21, 1992","Hemdale

",1368000,1368000,0,407695,0,1992-08-21,85.0,Hemdale,"Adventure, Animation, Comedy, Family, Fantasy, Musical",
/title/tt3281548/?ref_=bo_ge_table_2,202,Little Women,"$108,101,214","3,308","$16,755,310","3,308","Dec 25, 2019","Sony Pictures Entertainment (SPE)

",108101214,108500000,216601214,16755310,40000000,2019-12-25,135.0,Sony Pictures Entertainment (SPE),"Drama, Romance",PG
/title/tt3315342/?ref_=bo_ge_table_74,74,Logan,"$226,277,068","4,071","$88,411,916","4,071","Mar 3, 2017","Twentieth Century Fox

",226277068,392902882,619179950,88411916,97000000,2017-03-01,137.0,Twentieth Century Fox,"Action, Drama, Sci-Fi, Thriller",R
/title/tt0100054/?ref_=bo_ge_table_45,745,Lord of the Flies,"$13,985,225",919,"$4,410,457",888,"Mar 16, 1990","Columbia Pictures

",13985225,13985225,0,4410457,0,1990-03-16,90.0,Columbia Pictures,"Adventure, Drama, Thriller",
/title/tt0120738/?ref_=bo_ge_table_27,327,Lost in Space,"$69,117,629","3,306","$20,154,919","3,306","Apr 3, 1998","New Line Cinema

",69117629,67041794,136159423,20154919,80000000,1998-04-03,130.0,New Line Cinema,"Action, Adventure, Family, Sci-Fi, Thriller",PG-13
/title/tt0107443/?ref_=bo_ge_table_97,797,Lost in Yonkers,"$9,285,189","1,190","$3,002,150","1,190","May 14, 1993","Columbia Pictures

",9285189,9285189,0,3002150,0,1993-05-14,114.0,Columbia Pictures,"Comedy, Drama",PG
/title/tt0110391/?ref_=bo_ge_table_99,699,Love Affair,"$18,272,894","1,585","$5,438,758","1,585","Oct 21, 1994","Warner Bros.

",18272894,18272894,0,5438758,60000000,1994-10-21,108.0,Warner Bros.,"Comedy, Drama, Romance",PG-13
/title/tt0337592/?ref_=bo_ge_table_40,640,Love Don't Cost a Thing,"$21,924,226","1,844","$6,315,311","1,844","Dec 12, 2003","Warner Bros.

",21924226,39846,21964072,6315311,0,2003-12-12,100.0,Warner Bros.,"Comedy, Drama, Romance",PG-13
/title/tt0119578/?ref_=bo_ge_table_77,877,Love! Valour! Compassion!,"$2,977,807",-,-,-,"May 16, 1997","Fine Line Features

",2977807,2977807,0,0,0,1997-05-16,108.0,Fine Line Features,"Comedy, Drama, Romance",R
/title/tt5164432/?ref_=bo_ge_table_89,489,"Love, Simon","$40,826,341","2,434","$11,756,244","2,402","Mar 16, 2018","Twentieth Century Fox

",40826341,25489948,66316289,11756244,17000000,2018-03-16,110.0,Twentieth Century Fox,"Comedy, Drama, Romance",PG-13
/title/tt0107468/?ref_=bo_ge_table_1,901,M. Butterfly,"$1,498,795",120,"$57,280",3,"Oct 1, 1993","Warner Bros.

",1498795,1498795,0,57280,0,1993-10-01,101.0,Warner Bros.,"Drama, Romance",R
/title/tt2334733/?ref_=bo_ge_table_46,946,Madame Bovary,"$44,235",15,"$20,841",15,"Jun 12, 2015","Alchemy

",44235,614297,658532,20841,0,2015-06-04,118.0,Alchemy,"Drama, Romance",R
/title/tt0123987/?ref_=bo_ge_table_70,570,Madeline,"$29,967,750","1,863","$6,414,668","1,863","Jul 10, 1998","Sony Pictures Entertainment (SPE)

",29967750,29967750,0,6414668,0,1998-07-10,88.0,Sony Pictures Entertainment (SPE),"Comedy, Family",PG
/title/tt0110443/?ref_=bo_ge_table_76,576,Major Payne,"$29,412,050","1,991","$7,011,225","1,895","Mar 24, 1995","Universal Pictures

",29412050,700000,30112050,7011225,0,1995-03-24,95.0,Universal Pictures,"Adventure, Comedy, Family",PG-13
/title/tt0770828/?ref_=bo_ge_table_49,49,Man of Steel,"$291,045,518","4,207","$116,619,362","4,207","Jun 14, 2013","Warner Bros.

",291045518,377000000,668045518,116619362,225000000,2013-06-12,143.0,Warner Bros.,"Action, Adventure, Sci-Fi",PG-13
/title/tt0328107/?ref_=bo_ge_table_89,289,Man on Fire,"$77,911,774","2,986","$22,751,490","2,980","Apr 21, 2004","Twentieth Century Fox

",77911774,52923078,130834852,22751490,70000000,2004-04-21,146.0,Twentieth Century Fox,"Action, Crime, Drama, Thriller",R
/title/tt2103217/?ref_=bo_ge_table_51,951,Maniac,"$31,081",10,"$5,571",1,"Jun 21, 2013","IFC Films

",31081,2600194,2631275,5571,0,2012-12-27,89.0,IFC Films,"Horror, Thriller",
/title/tt0116999/?ref_=bo_ge_table_59,759,Marvin's Room,"$12,803,305","1,158","$57,739",6,"Dec 20, 1996","Miramax

",12803305,12803305,0,57739,0,1996-12-20,98.0,Miramax,Drama,PG-13
/title/tt0117008/?ref_=bo_ge_table_43,543,Matilda,"$33,459,416","2,006","$8,208,609","1,975","Aug 2, 1996","Sony Pictures Entertainment (SPE)

",33459416,33459416,0,8208609,36000000,1996-08-02,98.0,Sony Pictures Entertainment (SPE),"Comedy, Family, Fantasy",PG
/title/tt0110478/?ref_=bo_ge_table_21,221,Maverick,"$101,631,272","2,537","$17,248,545","2,537","May 20, 1994","Warner Bros.

",101631272,81400000,183031272,17248545,0,1994-05-20,127.0,Warner Bros.,"Action, Adventure, Comedy, Western",PG
/title/tt0467197/?ref_=bo_ge_table_90,490,Max Payne,"$40,689,393","3,381","$17,639,849","3,376","Oct 17, 2008","Twentieth Century Fox

",40689393,46377537,87066930,17639849,35000000,2008-10-15,100.0,Twentieth Century Fox,"Action, Adventure, Crime, Drama, Thriller",PG-13
/title/tt4500922/?ref_=bo_ge_table_81,381,Maze Runner: The Death Cure,"$58,032,443","3,793","$24,167,011","3,787","Jan 26, 2018","Twentieth Century Fox

",58032443,230142892,288175335,24167011,62000000,2018-01-17,143.0,Twentieth Century Fox,"Action, Adventure, Sci-Fi, Thriller",PG-13
/title/tt4046784/?ref_=bo_ge_table_71,271,Maze Runner: The Scorch Trials,"$81,697,192","3,792","$30,316,510","3,791","Sep 18, 2015","Twentieth Century Fox

",81697192,230598864,312296056,30316510,61000000,2015-09-09,131.0,Twentieth Century Fox,"Action, Adventure, Sci-Fi, Thriller",PG-13
/title/tt0119640/?ref_=bo_ge_table_59,859,McHale's Navy,"$4,529,843","1,861","$2,128,565","1,858","Apr 18, 1997","Universal Pictures

",4529843,4529843,0,2128565,0,1997-04-18,108.0,Universal Pictures,"Action, Comedy",PG
/title/tt2582496/?ref_=bo_ge_table_28,828,Me and Earl and the Dying Girl,"$6,758,416",870,"$196,496",15,"Jun 12, 2015","Fox Searchlight Pictures

",6758416,2316333,9074749,196496,8000000,2015-06-12,105.0,Fox Searchlight Pictures,"Comedy, Drama",PG-13
/title/tt3522806/?ref_=bo_ge_table_52,652,Mechanic: Resurrection,"$21,218,403","2,258","$7,456,525","2,258","Aug 26, 2016","Lionsgate

",21218403,104511232,125729635,7456525,0,2016-08-25,98.0,Lionsgate,"Action, Adventure, Crime, Thriller",R
/title/tt0397535/?ref_=bo_ge_table_83,383,Memoirs of a Geisha,"$57,490,508","1,654","$682,504",8,"Dec 9, 2005","Sony Pictures Entertainment (SPE)

",57490508,104752454,162242962,682504,85000000,2005-12-09,145.0,Sony Pictures Entertainment (SPE),"Drama, Romance",PG-13
/title/tt0104850/?ref_=bo_ge_table_40,740,Memoirs of an Invisible Man,"$14,358,033","1,753","$4,601,954","1,753","Feb 28, 1992","Warner Bros.

",14358033,14358033,0,4601954,0,1992-02-28,99.0,Warner Bros.,"Comedy, Romance, Sci-Fi, Thriller",
/title/tt0100134/?ref_=bo_ge_table_35,835,Men Don't Leave,"$6,070,725",802,"$62,419",3,"Feb 2, 1990","Warner Bros.

",6070725,6070725,0,62419,0,1990-02-02,115.0,Warner Bros.,"Comedy, Drama",
/title/tt0119654/?ref_=bo_ge_table_63,63,Men in Black,"$250,690,539","3,180","$51,068,455","3,020","Jul 2, 1997","Sony Pictures Entertainment (SPE)

",250690539,338700000,589390539,51068455,90000000,1997-07-02,98.0,Sony Pictures Entertainment (SPE),"Action, Adventure, Comedy, Sci-Fi",PG-13
/title/tt1409024/?ref_=bo_ge_table_13,113,Men in Black 3,"$179,020,854","4,248","$54,592,779","4,248","May 25, 2012","Sony Pictures Entertainment (SPE)

",179020854,445005922,624026776,54592779,225000000,2012-05-23,106.0,Sony Pictures Entertainment (SPE),"Action, Adventure, Comedy, Sci-Fi",PG-13
/title/tt0120912/?ref_=bo_ge_table_2,102,Men in Black II,"$190,418,803","3,641","$52,148,751","3,557","Jul 3, 2002","Sony Pictures Entertainment (SPE)

",193735288,251400000,445135288,52148751,140000000,2002-07-03,88.0,Sony Pictures Entertainment (SPE),"Action, Adventure, Comedy, Mystery, Sci-Fi",PG-13
/title/tt0430357/?ref_=bo_ge_table_54,354,Miami Vice,"$63,450,470","3,026","$25,723,815","3,021","Jul 28, 2006","Universal Pictures

",63450470,100344039,163794509,25723815,135000000,2006-07-27,132.0,Universal Pictures,"Action, Adventure, Crime, Drama, Thriller",R
/title/tt4981636/?ref_=bo_ge_table_74,674,Middle School: The Worst Years of My Life,"$20,007,149","2,822","$6,878,437","2,822","Oct 7, 2016","Lionsgate

",20007149,3308990,23316139,6878437,8500000,2016-10-06,92.0,Lionsgate,"Animation, Comedy, Family",PG
/title/tt4799066/?ref_=bo_ge_table_94,794,Midnight Sun,"$9,561,064","2,173","$4,003,993","2,173","Mar 23, 2018",-,9561064,17804403,27365467,4003993,0,2018-03-22,91.0,Global Road Entertainment,"Drama, Romance",PG-13
/title/tt0119668/?ref_=bo_ge_table_16,616,Midnight in the Garden of Good and Evil,"$25,105,255","1,312","$5,233,658",824,"Nov 21, 1997","Warner Bros.

",25105255,25105255,0,5233658,35000000,1997-11-21,155.0,Warner Bros.,"Crime, Drama, Mystery, Thriller",R
/title/tt0120751/?ref_=bo_ge_table_24,424,Mighty Joe Young,"$50,632,037","2,559","$10,602,042","2,502","Dec 25, 1998","Walt Disney Studios Motion Pictures

",50632037,50632037,0,10602042,90000000,1998-12-25,114.0,Walt Disney Studios Motion Pictures,"Action, Adventure, Family, Fantasy, Thriller",PG
/title/tt0113820/?ref_=bo_ge_table_11,511,Mighty Morphin Power Rangers: The Movie,"$38,187,431","2,409","$13,104,788","2,409","Jun 30, 1995","Twentieth Century Fox

",38187431,28245763,66433194,13104788,0,1995-06-30,95.0,Twentieth Century Fox,"Action, Adventure, Family, Sci-Fi, Thriller",PG
/title/tt0110527/?ref_=bo_ge_table_11,711,Miracle on 34th Street,"$17,320,136","1,255","$2,753,208","1,190","Nov 18, 1994","Twentieth Century Fox

",17320136,28944248,46264384,2753208,0,1994-11-18,114.0,Twentieth Century Fox,"Family, Fantasy",PG
/title/tt0790686/?ref_=bo_ge_table_67,567,Mirrors,"$30,691,439","2,664","$11,161,074","2,664","Aug 15, 2008","Twentieth Century Fox

",30691439,47403275,78094714,11161074,0,2008-08-13,110.0,Twentieth Century Fox,"Horror, Mystery",R
/title/tt5941692/?ref_=bo_ge_table_35,735,Miss Bala,"$15,006,824","2,203","$6,864,744","2,203","Feb 1, 2019","Sony Pictures Entertainment (SPE)

",15006824,376756,15383580,6864744,15000000,2019-02-01,104.0,Sony Pictures Entertainment (SPE),"Action, Crime, Drama, Thriller",PG-13
/title/tt1935859/?ref_=bo_ge_table_51,251,Miss Peregrine's Home for Peculiar Children,"$87,242,834","3,835","$28,871,140","3,522","Sep 30, 2016","Twentieth Century Fox

",87242834,209239612,296482446,28871140,110000000,2016-09-28,127.0,Twentieth Century Fox,"Adventure, Drama, Family, Fantasy, Thriller",PG-13
/title/tt0117060/?ref_=bo_ge_table_9,109,Mission: Impossible,"$180,981,856","3,012","$45,436,830","3,012","May 22, 1996","Paramount Pictures

",220159104,571498294,791657398,61236534,178000000,2018-07-25,147.0,Paramount Pictures,"Action, Adventure, Thriller",PG-13
/title/tt0117060/?ref_=bo_ge_table_9,109,Mission: Impossible,"$180,981,856","3,012","$45,436,830","3,012","May 22, 1996","Paramount Pictures

",209397903,485315477,694713380,12785204,145000000,2011-12-14,132.0,Paramount Pictures,"Action, Adventure, Thriller",PG-13
/title/tt0117060/?ref_=bo_ge_table_9,109,Mission: Impossible,"$180,981,856","3,012","$45,436,830","3,012","May 22, 1996","Paramount Pictures

",195042377,487674259,682716636,55520089,150000000,2015-07-24,131.0,Paramount Pictures,"Action, Adventure, Thriller",PG-13
/title/tt0117060/?ref_=bo_ge_table_9,109,Mission: Impossible,"$180,981,856","3,012","$45,436,830","3,012","May 22, 1996","Paramount Pictures

",180981856,276714535,457696391,45436830,80000000,1996-05-22,110.0,Paramount Pictures,"Action, Adventure, Thriller",PG-13
/title/tt0120755/?ref_=bo_ge_table_84,84,Mission: Impossible II,"$215,409,889","3,669","$57,845,297","3,653","May 24, 2000","Paramount Pictures

",215409889,330978219,546388108,57845297,125000000,2000-05-24,123.0,Paramount Pictures,"Action, Adventure, Thriller",PG-13
/title/tt0317919/?ref_=bo_ge_table_54,154,Mission: Impossible III,"$134,029,801","4,059","$47,743,273","4,054","May 5, 2006","Paramount Pictures

",134029801,264449696,398479497,47743273,150000000,2006-05-03,126.0,Paramount Pictures,"Action, Adventure, Thriller",PG-13
/title/tt0095652/?ref_=bo_ge_table_47,847,Monkey Shines,"$5,344,577","1,181","$1,902,024","1,181","Jul 29, 1988","Orion Pictures

",5344577,5344577,0,1902024,0,1988-07-29,113.0,Orion Pictures,"Drama, Horror, Sci-Fi, Thriller",R
/title/tt6475714/?ref_=bo_ge_table_31,731,Monster Hunter,"$15,162,470","1,817","$2,201,269","1,736","Dec 18, 2020","Screen Gems

",15162470,26983489,42145959,2201269,0,2020-12-03,103.0,Screen Gems,"Action, Adventure, Fantasy",PG-13
/title/tt0095654/?ref_=bo_ge_table_74,774,Moon Over Parador,"$11,444,204","1,145","$3,268,975","1,145","Sep 9, 1988","Universal Pictures

",11444204,11444204,0,3268975,0,1988-09-09,103.0,Universal Pictures,"Comedy, Romance",
/title/tt1571234/?ref_=bo_ge_table_26,726,Mortal Engines,"$15,951,040","3,103","$7,559,850","3,103","Dec 14, 2018","Universal Pictures

",15951040,67918778,83869818,7559850,100000000,2018-12-05,128.0,Universal Pictures,"Action, Adventure, Fantasy, Sci-Fi, Thriller",PG-13
